Edad,Sexo,Facultad,Pregunta,Opción,Comentarios
21,M,Contaduría,10,1,
21,M,Contaduría,11,2,
21,M,Contaduría,12,1,
21,M,Contaduría,1,3,
21,M,Contaduría,2,3,
21,M,Contaduría,3,2,
21,M,Contaduría,4,1,
21,M,Contaduría,5,1,
21,M,Contaduría,6,3,
21,M,Contaduría,7,3,
21,M,Contaduría,8,2,
21,M,Contaduría,9,3,
21,M,Contaduría,10,4,
21,M,Contaduría,11,2,
21,M,Contaduría,12,3,
21,M,Contaduría,1,4,
21,M,Contaduría,2,3,
21,M,Contaduría,3,2,
21,M,Contaduría,4,1,
21,M,Contaduría,5,1,
21,M,Contaduría,6,4,
21,M,Contaduría,7,1,
21,M,Contaduría,8,4,
21,M,Contaduría,9,2,
21,M,Contaduría,10,4,
21,M,Contaduría,11,2,
21,M,Contaduría,12,1,
21,M,Contaduría,1,1,
21,M,Contaduría,2,3,
21,M,Contaduría,3,3,
21,M,Contaduría,4,1,
21,M,Contaduría,5,1,
21,M,Contaduría,6,2,
21,M,Contaduría,7,4,
21,M,Contaduría,8,4,
21,M,Contaduría,9,1,
21,M,Contaduría,10,4,
21,M,Contaduría,11,2,
21,M,Contaduría,12,3,
21,M,Contaduría,1,3,
21,M,Contaduría,2,4,
21,M,Contaduría,3,2,
21,M,Contaduría,4,1,
21,M,Contaduría,5,1,
21,M,Contaduría,6,1,
21,M,Contaduría,7,3,
21,M,Contaduría,8,2,
21,M,Contaduría,9,2,
21,M,Contaduría,10,4,
21,M,Contaduría,11,2,
21,M,Contaduría,12,3,
21,M,Contaduría,1,3,
21,M,Contaduría,2,3,
21,M,Contaduría,3,2,
21,M,Contaduría,4,3,
21,M,Contaduría,5,1,
21,M,Contaduría,6,3,
21,M,Contaduría,7,1,
21,M,Contaduría,8,2,
21,M,Contaduría,9,3,
21,M,Contaduría,10,1,
21,M,Contaduría,11,2,
21,M,Contaduría,12,1,
21,M,Contaduría,1,3,
21,M,Contaduría,2,3,
21,M,Contaduría,3,2,
21,M,Contaduría,4,1,
21,M,Contaduría,5,1,
21,M,Contaduría,6,3,
21,M,Contaduría,7,1,
21,M,Contaduría,8,1,
21,M,Contaduría,9,3,
21,M,Contaduría,10,4,
21,M,Contaduría,11,2,
21,M,Contaduría,12,1,
21,M,Contaduría,1,3,
21,M,Contaduría,2,3,
21,M,Contaduría,3,2,
21,M,Contaduría,4,1,
21,M,Contaduría,5,1,
21,M,Contaduría,6,1,
21,M,Contaduría,7,2,
21,M,Contaduría,8,1,
21,M,Contaduría,9,3,
21,M,Contaduría,10,4,
21,M,Contaduría,11,1,
21,M,Contaduría,12,1,
18,F,Contaduría,1,3,
18,F,Contaduría,2,3,
18,F,Contaduría,3,3,
18,F,Contaduría,4,1,
18,F,Contaduría,5,1,
18,F,Contaduría,6,2,
18,F,Contaduría,7,2,
18,F,Contaduría,8,1,
18,F,Contaduría,9,3,
18,F,Contaduría,10,3,
18,F,Contaduría,11,2,
18,F,Contaduría,12,1,
18,F,Contaduría,1,3,
18,F,Contaduría,2,3,
18,F,Contaduría,3,2,
18,F,Contaduría,4,1,
18,F,Contaduría,5,1,
18,F,Contaduría,6,4,
18,F,Contaduría,7,2,
18,F,Contaduría,8,1,
18,F,Contaduría,9,3,
18,F,Contaduría,10,4,
18,F,Contaduría,11,2,
18,F,Contaduría,12,1,
18,F,Contaduría,1,1,
18,F,Contaduría,2,3,
18,F,Contaduría,3,2,
18,F,Contaduría,4,2,
18,F,Contaduría,5,1,
18,F,Contaduría,6,3,
18,F,Contaduría,7,3,
18,F,Contaduría,8,2,
18,F,Contaduría,9,4,
18,F,Contaduría,10,4,
18,F,Contaduría,11,2,
18,F,Contaduría,12,1,
18,F,Contaduría,1,2,
18,F,Contaduría,2,3,
18,F,Contaduría,3,3,
18,F,Contaduría,4,1,
18,F,Contaduría,5,2,
18,F,Contaduría,6,1,
18,F,Contaduría,7,2,
18,F,Contaduría,8,1,
18,F,Contaduría,9,3,
18,F,Contaduría,10,3,
18,F,Contaduría,11,2,
18,F,Contaduría,12,1,
18,F,Contaduría,1,3,
18,F,Contaduría,2,3,
18,F,Contaduría,3,2,
18,F,Contaduría,4,3,
18,F,Contaduría,5,1,
18,F,Contaduría,6,3,
18,F,Contaduría,7,3,
18,F,Contaduría,8,2,
18,F,Contaduría,9,4,
18,F,Contaduría,10,3,
18,F,Contaduría,11,2,
18,F,Contaduría,12,4,
18,F,Contaduría,1,2,
18,F,Contaduría,2,4,
18,F,Contaduría,3,2,
18,F,Contaduría,4,3,
18,F,Contaduría,5,1,
18,F,Contaduría,6,4,
18,F,Contaduría,7,2,
18,F,Contaduría,8,2,
18,F,Contaduría,9,4,
18,F,Contaduría,10,4,
18,F,Contaduría,11,2,
18,F,Contaduría,12,1,
18,F,Contaduría,1,2,
18,F,Contaduría,2,3,
18,F,Contaduría,3,3,
18,F,Contaduría,4,1,
18,F,Contaduría,5,1,
18,F,Contaduría,6,1,
18,F,Contaduría,7,2,
18,F,Contaduría,8,2,
18,F,Contaduría,9,4,
18,F,Contaduría,10,4,
18,F,Contaduría,11,2,
18,F,Contaduría,12,1,
18,F,Contaduría,1,3,
18,F,Contaduría,2,3,
18,F,Contaduría,3,3,
18,F,Contaduría,4,1,
18,F,Contaduría,5,1,
18,F,Contaduría,6,4,
18,F,Contaduría,7,2,
18,F,Contaduría,8,1,
18,F,Contaduría,9,4,
18,F,Contaduría,10,3,
18,F,Contaduría,11,2,
18,F,Contaduría,12,3,
18,F,Contaduría,1,4,
18,F,Contaduría,2,3,
18,F,Contaduría,3,3,
18,F,Contaduría,4,1,
18,F,Contaduría,5,1,
18,F,Contaduría,6,2,
18,F,Contaduría,7,2,
18,F,Contaduría,8,1,
18,F,Contaduría,9,4,
18,F,Contaduría,10,4,
18,F,Contaduría,11,2,
18,F,Contaduría,12,1,
18,F,Contaduría,1,2,
18,F,Contaduría,2,3,
18,F,Contaduría,3,2,
18,F,Contaduría,4,3,
18,F,Contaduría,5,1,
18,F,Contaduría,6,4,
18,F,Contaduría,7,2,
18,F,Contaduría,8,3,
18,F,Contaduría,9,1,
18,F,Contaduría,10,4,
18,F,Contaduría,11,2,
18,F,Contaduría,12,1,
18,F,Contaduría,1,3,
18,F,Contaduría,2,3,
18,F,Contaduría,3,3,
18,F,Contaduría,4,1,
18,F,Contaduría,5,3,
18,F,Contaduría,6,4,
18,F,Contaduría,7,3,
18,F,Contaduría,8,1,
18,F,Contaduría,9,4,
18,F,Contaduría,10,4,
18,F,Contaduría,11,2,
18,F,Contaduría,12,1,
18,F,Contaduría,1,1,
18,F,Contaduría,2,3,
18,F,Contaduría,3,"2,4",
18,F,Contaduría,4,1,
18,F,Contaduría,5,1,
18,F,Contaduría,6,3,
18,F,Contaduría,7,2,
18,F,Contaduría,8,3,
18,F,Contaduría,9,4,
18,F,Contaduría,10,4,
18,F,Contaduría,11,2,
18,F,Contaduría,12,1,
18,F,Contaduría,1,3,
18,F,Contaduría,2,3,
18,F,Contaduría,3,3,
18,F,Contaduría,4,1,
18,F,Contaduría,5,2,
18,F,Contaduría,6,3,
18,F,Contaduría,7,2,
18,F,Contaduría,8,1,
18,F,Contaduría,9,3,
18,F,Contaduría,10,4,
18,F,Contaduría,11,4,
18,F,Contaduría,12,1,
18,F,Contaduría,1,4,
18,F,Contaduría,2,3,
18,F,Contaduría,3,3,
18,F,Contaduría,4,1,
18,F,Contaduría,5,1,
18,F,Contaduría,6,1,
18,F,Contaduría,7,4,
18,F,Contaduría,8,1,
18,F,Contaduría,9,4,
18,F,Contaduría,10,3,
18,F,Contaduría,11,2,
18,F,Contaduría,12,1,
18,F,Contaduría,1,3,
18,F,Contaduría,2,3,
18,F,Contaduría,3,3,
18,F,Contaduría,4,1,
18,F,Contaduría,5,1,
18,F,Contaduría,6,2,
18,F,Contaduría,7,3,
18,F,Contaduría,8,1,
18,F,Contaduría,9,3,
18,F,Contaduría,10,1,
18,F,Contaduría,11,1,
18,F,Contaduría,12,1,
18,F,Contaduría,1,2,
18,F,Contaduría,2,3,
18,F,Contaduría,3,2,
18,F,Contaduría,4,1,
18,F,Contaduría,5,1,
18,F,Contaduría,6,2,
18,F,Contaduría,7,3,
18,F,Contaduría,8,1,
18,F,Contaduría,9,3,
18,F,Contaduría,10,1,
18,F,Contaduría,11,1,
18,F,Contaduría,12,1,
18,F,Contaduría,1,2,
18,F,Contaduría,2,3,
18,F,Contaduría,3,2,
18,F,Contaduría,4,1,
18,F,Contaduría,5,4,
18,F,Contaduría,6,4,
18,F,Contaduría,7,3,
18,F,Contaduría,8,1,
18,F,Contaduría,9,3,
18,F,Contaduría,10,4,
18,F,Contaduría,11,1,
18,F,Contaduría,12,,
17,F,Contaduría,1,1,
17,F,Contaduría,2,3,
17,F,Contaduría,3,"2,4",
17,F,Contaduría,4,1,
17,F,Contaduría,5,4,
17,F,Contaduría,6,1,
17,F,Contaduría,7,2,
17,F,Contaduría,8,3,
17,F,Contaduría,9,3,
17,F,Contaduría,10,4,
17,F,Contaduría,11,2,
17,F,Contaduría,12,1,
24,F,Contaduría,1,3,
24,F,Contaduría,2,3,
24,F,Contaduría,3,4,
24,F,Contaduría,4,1,
24,F,Contaduría,5,1,
24,F,Contaduría,6,4,
24,F,Contaduría,7,3,
24,F,Contaduría,8,2,
24,F,Contaduría,9,3,
24,F,Contaduría,10,3,
24,F,Contaduría,11,2,
24,F,Contaduría,12,1,
23,F,Contaduría,1,3,
23,F,Contaduría,2,3,
23,F,Contaduría,3,3,
23,F,Contaduría,4,1,
23,F,Contaduría,5,1,
23,F,Contaduría,6,3,
23,F,Contaduría,7,1,
23,F,Contaduría,8,2,
23,F,Contaduría,9,3,
23,F,Contaduría,10,4,
23,F,Contaduría,11,2,
23,F,Contaduría,12,2,
18,M,Contaduría,1,3,
18,M,Contaduría,2,3,
18,M,Contaduría,3,3,
18,M,Contaduría,4,1,
18,M,Contaduría,5,1,
18,M,Contaduría,6,3,
18,M,Contaduría,7,2,
18,M,Contaduría,8,3,
18,M,Contaduría,9,3,
18,M,Contaduría,10,4,
18,M,Contaduría,11,2,
18,M,Contaduría,12,1,
18,M,Contaduría,1,2,
18,M,Contaduría,2,3,
18,M,Contaduría,3,2,
18,M,Contaduría,4,1,
18,M,Contaduría,5,1,
18,M,Contaduría,6,2,
18,M,Contaduría,7,2,
18,M,Contaduría,8,1,
18,M,Contaduría,9,3,
18,M,Contaduría,10,1,
18,M,Contaduría,11,1,
18,M,Contaduría,12,1,
18,M,Contaduría,1,2,
18,M,Contaduría,2,3,
18,M,Contaduría,3,3,
18,M,Contaduría,4,1,
18,M,Contaduría,5,1,
18,M,Contaduría,6,2,
18,M,Contaduría,7,1,
18,M,Contaduría,8,1,
18,M,Contaduría,9,3,
18,M,Contaduría,10,4,
18,M,Contaduría,11,2,
18,M,Contaduría,12,3,
24,M,Contaduría,1,2,
24,M,Contaduría,2,3,
24,M,Contaduría,3,3,
24,M,Contaduría,4,1,
24,M,Contaduría,5,1,
24,M,Contaduría,6,3,
24,M,Contaduría,7,2,
24,M,Contaduría,8,1,
24,M,Contaduría,9,3,
24,M,Contaduría,10,1,
24,M,Contaduría,11,2,
24,M,Contaduría,12,3,
24,M,Contaduría,1,3,
24,M,Contaduría,2,3,
24,M,Contaduría,3,3,
24,M,Contaduría,4,1,
24,M,Contaduría,5,1,
24,M,Contaduría,6,2,
24,M,Contaduría,7,1,
24,M,Contaduría,8,1,
24,M,Contaduría,9,3,
24,M,Contaduría,10,4,
24,M,Contaduría,11,1,
24,M,Contaduría,12,1,
20,M,Contaduría,1,2,
20,M,Contaduría,2,3,
20,M,Contaduría,3,2,
20,M,Contaduría,4,1,
20,M,Contaduría,5,1,
20,M,Contaduría,6,1,
20,M,Contaduría,7,2,
20,M,Contaduría,8,1,
20,M,Contaduría,9,3,
20,M,Contaduría,10,4,
20,M,Contaduría,11,1,
20,M,Contaduría,12,4,
20,M,Contaduría,1,2,
20,M,Contaduría,2,4,
20,M,Contaduría,3,2,
20,M,Contaduría,4,1,
20,M,Contaduría,5,1,
20,M,Contaduría,6,2,
20,M,Contaduría,7,2,
20,M,Contaduría,8,3,
20,M,Contaduría,9,3,
20,M,Contaduría,10,1,
20,M,Contaduría,11,2,
20,M,Contaduría,12,1,
20,M,Contaduría,1,3,
20,M,Contaduría,2,3,
20,M,Contaduría,3,2,
20,M,Contaduría,4,3,
20,M,Contaduría,5,1,
20,M,Contaduría,6,1,
20,M,Contaduría,7,3,
20,M,Contaduría,8,2,
20,M,Contaduría,9,4,
20,M,Contaduría,10,4,
20,M,Contaduría,11,2,
20,M,Contaduría,12,3,
20,M,Contaduría,1,3,
20,M,Contaduría,2,3,
20,M,Contaduría,3,3,
20,M,Contaduría,4,1,
20,M,Contaduría,5,1,
20,M,Contaduría,6,3,
20,M,Contaduría,7,2,
20,M,Contaduría,8,1,
20,M,Contaduría,9,4,
20,M,Contaduría,10,1,
20,M,Contaduría,11,2,
20,M,Contaduría,12,1,
20,M,Contaduría,1,3,
20,M,Contaduría,2,3,
20,M,Contaduría,3,4,
20,M,Contaduría,4,1,
20,M,Contaduría,5,1,
20,M,Contaduría,6,4,
20,M,Contaduría,7,4,
20,M,Contaduría,8,3,
20,M,Contaduría,9,1,
20,M,Contaduría,10,3,
20,M,Contaduría,11,2,
20,M,Contaduría,12,3,
20,M,Contaduría,1,3,
20,M,Contaduría,2,3,
20,M,Contaduría,3,2,
20,M,Contaduría,4,2,
20,M,Contaduría,5,3,
20,M,Contaduría,6,4,
20,M,Contaduría,7,3,
20,M,Contaduría,8,2,
20,M,Contaduría,9,4,
20,M,Contaduría,10,4,
20,M,Contaduría,11,2,
20,M,Contaduría,12,1,
25,M,Contaduría,1,2,
25,M,Contaduría,2,3,
25,M,Contaduría,3,3,
25,M,Contaduría,4,1,
25,M,Contaduría,5,1,
25,M,Contaduría,6,2,
25,M,Contaduría,7,2,
25,M,Contaduría,8,1,
25,M,Contaduría,9,3,
25,M,Contaduría,10,3,
25,M,Contaduría,11,2,
25,M,Contaduría,12,1,
25,M,Contaduría,1,3,
25,M,Contaduría,2,3,
25,M,Contaduría,3,2,
25,M,Contaduría,4,1,
25,M,Contaduría,5,3,
25,M,Contaduría,6,3,
25,M,Contaduría,7,2,
25,M,Contaduría,8,1,
25,M,Contaduría,9,4,
25,M,Contaduría,10,4,
25,M,Contaduría,11,2,
25,M,Contaduría,12,3,
25,M,Contaduría,1,3,
25,M,Contaduría,2,3,
25,M,Contaduría,3,3,
25,M,Contaduría,4,4,
25,M,Contaduría,5,3,
25,M,Contaduría,6,3,
25,M,Contaduría,7,3,
25,M,Contaduría,8,1,
25,M,Contaduría,9,4,
25,M,Contaduría,10,4,
25,M,Contaduría,11,2,
25,M,Contaduría,12,3,
25,M,Contaduría,1,2,
25,M,Contaduría,2,3,
25,M,Contaduría,3,4,
25,M,Contaduría,4,1,
25,M,Contaduría,5,1,
25,M,Contaduría,6,1,
25,M,Contaduría,7,2,
25,M,Contaduría,8,1,
25,M,Contaduría,9,3,
25,M,Contaduría,10,4,
25,M,Contaduría,11,2,
25,M,Contaduría,12,1,
30,M,Contaduría,1,1,
30,M,Contaduría,2,1,
30,M,Contaduría,3,4,
30,M,Contaduría,4,1,
30,M,Contaduría,5,1,
30,M,Contaduría,6,1,
30,M,Contaduría,7,1,
30,M,Contaduría,8,1,
30,M,Contaduría,9,4,
30,M,Contaduría,10,4,
30,M,Contaduría,11,2,
30,M,Contaduría,12,1,
17,M,Contaduría,1,3,
17,M,Contaduría,2,3,
17,M,Contaduría,3,4,
17,M,Contaduría,4,1,
17,M,Contaduría,5,1,
17,M,Contaduría,6,2,
17,M,Contaduría,7,4,
17,M,Contaduría,8,1,
17,M,Contaduría,9,3,
17,M,Contaduría,10,4,
17,M,Contaduría,11,2,
17,M,Contaduría,12,3,
29,M,Contaduría,1,3,
29,M,Contaduría,2,4,
29,M,Contaduría,3,2,
29,M,Contaduría,4,3,
29,M,Contaduría,5,3,
29,M,Contaduría,6,3,
29,M,Contaduría,7,3,
29,M,Contaduría,8,2,
29,M,Contaduría,9,3,
29,M,Contaduría,10,4,
29,M,Contaduría,11,2,
29,M,Contaduría,12,2,
23,M,Contaduría,1,3,
23,M,Contaduría,2,3,
23,M,Contaduría,3,"2,4",
23,M,Contaduría,4,1,
23,M,Contaduría,5,1,
23,M,Contaduría,6,1,
23,M,Contaduría,7,2,
23,M,Contaduría,8,1,
23,M,Contaduría,9,4,
23,M,Contaduría,10,4,
23,M,Contaduría,11,2,
23,M,Contaduría,12,1,
23,M,Contaduría,1,4,
23,M,Contaduría,2,3,
23,M,Contaduría,3,3,
23,M,Contaduría,4,1,
23,M,Contaduría,5,1,
23,M,Contaduría,6,3,
23,M,Contaduría,7,3,
23,M,Contaduría,8,1,
23,M,Contaduría,9,3,
23,M,Contaduría,10,3,
23,M,Contaduría,11,2,
23,M,Contaduría,12,1,
21,M,Contaduría,1,3,
21,M,Contaduría,2,3,
21,M,Contaduría,3,3,
21,M,Contaduría,4,1,
21,M,Contaduría,5,2,
21,M,Contaduría,6,1,
21,M,Contaduría,7,2,
21,M,Contaduría,8,1,
21,M,Contaduría,9,3,
21,M,Contaduría,10,4,
21,M,Contaduría,11,2,
21,M,Contaduría,12,3,
21,M,Contaduría,1,3,
21,M,Contaduría,2,3,
21,M,Contaduría,3,3,
21,M,Contaduría,4,1,
21,M,Contaduría,5,4,
21,M,Contaduría,6,3,
21,M,Contaduría,7,1,
21,M,Contaduría,8,1,
21,M,Contaduría,9,3,
21,M,Contaduría,10,1,
21,M,Contaduría,11,2,
21,M,Contaduría,12,1,
21,M,Contaduría,1,3,
21,M,Contaduría,2,3,
21,M,Contaduría,3,3,
21,M,Contaduría,4,1,
21,M,Contaduría,5,1,
21,M,Contaduría,6,4,
21,M,Contaduría,7,2,
21,M,Contaduría,8,1,
21,M,Contaduría,9,3,
21,M,Contaduría,10,4,
21,M,Contaduría,11,2,
21,M,Contaduría,12,4,
19,F,Contaduría,1,3,
19,F,Contaduría,2,3,
19,F,Contaduría,3,3,
19,F,Contaduría,4,1,
19,F,Contaduría,5,1,
19,F,Contaduría,6,1,
19,F,Contaduría,7,2,
19,F,Contaduría,8,2,
19,F,Contaduría,9,3,
19,F,Contaduría,10,3,
19,F,Contaduría,11,2,
19,F,Contaduría,12,1,
19,M,Psicología,1,3,
19,M,Psicología,2,3,
19,M,Psicología,3,3,
19,M,Psicología,4,1,
19,M,Psicología,5,1,
19,M,Psicología,6,1,
19,M,Psicología,7,3,
19,M,Psicología,8,1,
19,M,Psicología,9,4,
19,M,Psicología,10,3,
19,M,Psicología,11,2,
19,M,Psicología,12,3,
19,M,Psicología,1,3,
19,M,Psicología,2,3,
19,M,Psicología,3,3,
19,M,Psicología,4,1,
19,M,Psicología,5,1,
19,M,Psicología,6,1,
19,M,Psicología,7,1,
19,M,Psicología,8,3,
19,M,Psicología,9,4,
19,M,Psicología,10,1,
19,M,Psicología,11,2,
19,M,Psicología,12,3,
19,M,Psicología,1,3,
19,M,Psicología,2,3,
19,M,Psicología,3,"2,4",
19,M,Psicología,4,1,
19,M,Psicología,5,1,
19,M,Psicología,6,1,
19,M,Psicología,7,2,
19,M,Psicología,8,1,
19,M,Psicología,9,4,
19,M,Psicología,10,4,
19,M,Psicología,11,2,
19,M,Psicología,12,3,
18,M,Psicología,1,3,
18,M,Psicología,2,3,
18,M,Psicología,3,2,
18,M,Psicología,4,2,
18,M,Psicología,5,1,
18,M,Psicología,6,1,
18,M,Psicología,7,3,
18,M,Psicología,8,3,
18,M,Psicología,9,3,
18,M,Psicología,10,1,
18,M,Psicología,11,2,
18,M,Psicología,12,3,
18,M,Psicología,1,1,
18,M,Psicología,2,2,
18,M,Psicología,3,2,
18,M,Psicología,4,1,
18,M,Psicología,5,1,
18,M,Psicología,6,1,
18,M,Psicología,7,3,
18,M,Psicología,8,3,
18,M,Psicología,9,3,
18,M,Psicología,10,4,
18,M,Psicología,11,1,
18,M,Psicología,12,3,
18,M,Psicología,1,4,
18,M,Psicología,2,2,
18,M,Psicología,3,4,
18,M,Psicología,4,1,
18,M,Psicología,5,4,
18,M,Psicología,6,3,
18,M,Psicología,7,4,
18,M,Psicología,8,1,
18,M,Psicología,9,3,
18,M,Psicología,10,2,
18,M,Psicología,11,2,
18,M,Psicología,12,1,
18,M,Psicología,1,3,
18,M,Psicología,2,3,
18,M,Psicología,3,3,
18,M,Psicología,4,2,
18,M,Psicología,5,1,
18,M,Psicología,6,2,
18,M,Psicología,7,1,
18,M,Psicología,8,1,
18,M,Psicología,9,4,
18,M,Psicología,10,4,
18,M,Psicología,11,2,
18,M,Psicología,12,2,
18,M,Psicología,1,3,
18,M,Psicología,2,4,
18,M,Psicología,3,2,
18,M,Psicología,4,1,
18,M,Psicología,5,1,
18,M,Psicología,6,4,
18,M,Psicología,7,3,
18,M,Psicología,8,2,
18,M,Psicología,9,4,
18,M,Psicología,10,4,
18,M,Psicología,11,2,
18,M,Psicología,12,3,
18,M,Psicología,1,3,
18,M,Psicología,2,3,
18,M,Psicología,3,4,
18,M,Psicología,4,1,
18,M,Psicología,5,4,
18,M,Psicología,6,3,
18,M,Psicología,7,3,
18,M,Psicología,8,1,
18,M,Psicología,9,3,
18,M,Psicología,10,4,
18,M,Psicología,11,2,
18,M,Psicología,12,1,
18,M,Psicología,1,2,
18,M,Psicología,2,1,
18,M,Psicología,3,3,
18,M,Psicología,4,1,
18,M,Psicología,5,3,
18,M,Psicología,6,3,
18,M,Psicología,7,3,
18,M,Psicología,8,1,
18,M,Psicología,9,3,
18,M,Psicología,10,4,
18,M,Psicología,11,2,
18,M,Psicología,12,3,
18,M,Psicología,1,3,
18,M,Psicología,2,3,
18,M,Psicología,3,2,
18,M,Psicología,4,1,
18,M,Psicología,5,3,
18,M,Psicología,6,4,
18,M,Psicología,7,3,
18,M,Psicología,8,2,
18,M,Psicología,9,3,
18,M,Psicología,10,4,
18,M,Psicología,11,2,
18,M,Psicología,12,1,
18,M,Psicología,1,3,
18,M,Psicología,2,3,
18,M,Psicología,3,"2,4",
18,M,Psicología,4,1,
18,M,Psicología,5,1,
18,M,Psicología,6,3,
18,M,Psicología,7,3,
18,M,Psicología,8,2,
18,M,Psicología,9,3,
18,M,Psicología,10,4,
18,M,Psicología,11,2,
18,M,Psicología,12,1,
18,M,Psicología,1,2,
18,M,Psicología,2,3,
18,M,Psicología,3,3,
18,M,Psicología,4,3,
18,M,Psicología,5,3,
18,M,Psicología,6,1,
18,M,Psicología,7,2,
18,M,Psicología,8,3,
18,M,Psicología,9,4,
18,M,Psicología,10,4,
18,M,Psicología,11,2,
18,M,Psicología,12,3,
18,M,Psicología,1,1,
18,M,Psicología,2,3,
18,M,Psicología,3,3,
18,M,Psicología,4,1,
18,M,Psicología,5,4,
18,M,Psicología,6,3,
18,M,Psicología,7,3,
18,M,Psicología,8,3,
18,M,Psicología,9,3,
18,M,Psicología,10,4,
18,M,Psicología,11,2,
18,M,Psicología,12,3,
18,M,Psicología,1,3,
18,M,Psicología,2,3,
18,M,Psicología,3,3,
18,M,Psicología,4,1,
18,M,Psicología,5,1,
18,M,Psicología,6,3,
18,M,Psicología,7,3,
18,M,Psicología,8,1,
18,M,Psicología,9,4,
18,M,Psicología,10,4,
18,M,Psicología,11,2,
18,M,Psicología,12,1,
18,M,Psicología,1,1,
18,M,Psicología,2,3,
18,M,Psicología,3,4,
18,M,Psicología,4,1,
18,M,Psicología,5,2,
18,M,Psicología,6,3,
18,M,Psicología,7,3,
18,M,Psicología,8,3,
18,M,Psicología,9,4,
18,M,Psicología,10,1,
18,M,Psicología,11,2,
18,M,Psicología,12,3,
22,M,Psicología,1,2,
22,M,Psicología,2,3,
22,M,Psicología,3,4,
22,M,Psicología,4,1,
22,M,Psicología,5,3,
22,M,Psicología,6,1,
22,M,Psicología,7,2,
22,M,Psicología,8,1,
22,M,Psicología,9,4,
22,M,Psicología,10,4,
22,M,Psicología,11,3,
22,M,Psicología,12,1,
22,M,Psicología,1,4,
22,M,Psicología,2,3,
22,M,Psicología,3,2,
22,M,Psicología,4,1,
22,M,Psicología,5,1,
22,M,Psicología,6,3,
22,M,Psicología,7,3,
22,M,Psicología,8,1,
22,M,Psicología,9,3,
22,M,Psicología,10,4,
22,M,Psicología,11,2,
22,M,Psicología,12,1,
22,M,Psicología,1,4,
22,M,Psicología,2,3,
22,M,Psicología,3,2,
22,M,Psicología,4,1,
22,M,Psicología,5,2,
22,M,Psicología,6,4,
22,M,Psicología,7,2,
22,M,Psicología,8,4,
22,M,Psicología,9,3,
22,M,Psicología,10,4,
22,M,Psicología,11,2,
22,M,Psicología,12,1,
22,M,Psicología,1,2,
22,M,Psicología,2,3,
22,M,Psicología,3,4,
22,M,Psicología,4,1,
22,M,Psicología,5,1,
22,M,Psicología,6,1,
22,M,Psicología,7,1,
22,M,Psicología,8,1,
22,M,Psicología,9,3,
22,M,Psicología,10,4,
22,M,Psicología,11,2,
22,M,Psicología,12,3,
22,M,Psicología,1,3,
22,M,Psicología,2,3,
22,M,Psicología,3,4,
22,M,Psicología,4,1,
22,M,Psicología,5,1,
22,M,Psicología,6,1,
22,M,Psicología,7,2,
22,M,Psicología,8,1,
22,M,Psicología,9,3,
22,M,Psicología,10,4,
22,M,Psicología,11,2,
22,M,Psicología,12,1,
22,M,Psicología,1,3,
22,M,Psicología,2,3,
22,M,Psicología,3,4,
22,M,Psicología,4,1,
22,M,Psicología,5,1,
22,M,Psicología,6,4,
22,M,Psicología,7,2,
22,M,Psicología,8,1,
22,M,Psicología,9,3,
22,M,Psicología,10,1,
22,M,Psicología,11,2,
22,M,Psicología,12,1,
22,M,Psicología,1,3,
22,M,Psicología,2,3,
22,M,Psicología,3,3,
22,M,Psicología,4,1,
22,M,Psicología,5,1,
22,M,Psicología,6,2,
22,M,Psicología,7,3,
22,M,Psicología,8,1,
22,M,Psicología,9,2,
22,M,Psicología,10,1,
22,M,Psicología,11,1,
22,M,Psicología,12,1,
20,M,Psicología,1,1,
20,M,Psicología,2,3,
20,M,Psicología,3,4,
20,M,Psicología,4,1,
20,M,Psicología,5,1,
20,M,Psicología,6,4,
20,M,Psicología,7,1,
20,M,Psicología,8,3,
20,M,Psicología,9,4,
20,M,Psicología,10,4,
20,M,Psicología,11,2,
20,M,Psicología,12,4,
20,M,Psicología,1,3,
20,M,Psicología,2,3,
20,M,Psicología,3,2,
20,M,Psicología,4,1,
20,M,Psicología,5,1,
20,M,Psicología,6,4,
20,M,Psicología,7,1,
20,M,Psicología,8,1,
20,M,Psicología,9,4,
20,M,Psicología,10,4,
20,M,Psicología,11,2,
20,M,Psicología,12,3,
20,M,Psicología,1,3,
20,M,Psicología,2,3,
20,M,Psicología,3,3,
20,M,Psicología,4,1,
20,M,Psicología,5,3,
20,M,Psicología,6,3,
20,M,Psicología,7,1,
20,M,Psicología,8,1,
20,M,Psicología,9,3,
20,M,Psicología,10,4,
20,M,Psicología,11,2,
20,M,Psicología,12,3,
20,M,Psicología,1,2,
20,M,Psicología,2,3,
20,M,Psicología,3,2,
20,M,Psicología,4,2,
20,M,Psicología,5,1,
20,M,Psicología,6,1,
20,M,Psicología,7,3,
20,M,Psicología,8,1,
20,M,Psicología,9,4,
20,M,Psicología,10,3,
20,M,Psicología,11,1,
20,M,Psicología,12,1,
20,M,Psicología,1,3,
20,M,Psicología,2,3,
20,M,Psicología,3,3,
20,M,Psicología,4,4,
20,M,Psicología,5,2,
20,M,Psicología,6,4,
20,M,Psicología,7,3,
20,M,Psicología,8,2,
20,M,Psicología,9,4,
20,M,Psicología,10,3,
20,M,Psicología,11,2,
20,M,Psicología,12,2,
20,M,Psicología,1,3,
